,Start_id,End_id,counts
291,30002,30016,1
292,30002,30017,4
293,30002,30018,6
294,30002,30019,32
295,30002,30020,2
296,30002,30021,7
297,30002,30022,3
298,30002,30023,1
299,30002,30024,53
300,30002,30025,9
301,30002,30026,67
302,30002,30027,48
303,30002,30028,1
304,30002,30029,8
305,30002,30030,4
306,30002,30031,1
307,30002,30032,11
308,30002,30033,11
309,30002,30034,44
310,30002,30037,14
311,30002,30038,4
312,30002,30040,5
313,30002,30041,6
314,30002,30042,55
315,30002,30043,2
316,30002,30045,129
317,30002,30046,6
318,30002,30047,7
319,30002,30048,2
320,30002,30049,5
321,30002,30050,4
322,30002,30051,9
323,30002,30052,2
324,30002,30054,7
325,30002,30055,2
326,30002,30056,3
327,30002,30057,98
328,30002,30058,27
329,30002,30059,1
330,30002,30060,13
331,30002,30061,1
332,30002,30062,1
333,30002,30063,5
334,30002,30064,2
335,30002,30065,1
336,30002,30066,2
337,30002,30074,8
338,30002,30075,1
339,30002,30078,1
340,30002,30080,3
341,30002,30081,3
342,30002,30083,3
343,30002,30085,1
344,30002,30087,7
345,30002,30088,24
346,30002,30089,1
347,30002,30090,8
348,30002,30091,4
349,30002,30093,6
350,30002,30095,5
351,30002,30096,3
352,30002,30099,2
353,30002,30102,1
354,30002,30103,1
355,30002,30104,2
356,30002,30108,1
357,30002,30109,1
358,30002,30110,20
359,30002,30112,4
360,30002,30113,1
361,30002,30115,67
362,30002,30142,1
363,30002,30143,2
364,30002,30144,4
365,30002,30147,65
366,30002,30148,1
367,30002,30149,4
368,30002,30154,26
369,30002,30155,16
370,30002,30158,3
371,30002,30160,3
372,30002,30161,19
373,30002,30162,2
374,30002,30163,2
375,30002,30164,1
376,30002,30166,1
377,30002,30167,11
378,30002,30170,1
379,30002,30171,4
380,30002,30172,2
381,30002,30174,2
382,30002,30175,1
383,30002,30176,1
384,30002,30177,1
385,30002,30179,9
386,30002,30180,1
387,30002,30182,3
388,30002,30183,85
389,30002,30186,8
390,30002,30187,1
