,Start_id,End_id,counts
0,30000,30000,1098
1,30000,30001,16
2,30000,30002,1
3,30000,30003,4
4,30000,30004,107
5,30000,30005,142
6,30000,30006,251
7,30000,30007,37
8,30000,30008,22
9,30000,30009,96
10,30000,30010,28
11,30000,30011,280
12,30000,30012,23
13,30000,30013,11
14,30000,30014,5
15,30000,30015,120
16,30000,30016,46
17,30000,30017,25
18,30000,30018,5
19,30000,30019,10
20,30000,30020,3
21,30000,30021,152
22,30000,30022,13
23,30000,30024,69
24,30000,30025,62
25,30000,30026,22
26,30000,30027,22
27,30000,30028,141
28,30000,30029,108
29,30000,30030,376
30,30000,30031,28
31,30000,30032,8
32,30000,30033,8
33,30000,30034,12
34,30000,30035,98
35,30000,30036,204
36,30000,30037,2
37,30000,30038,2
38,30000,30039,92
39,30000,30040,149
40,30000,30041,8
41,30000,30042,326
42,30000,30043,54
43,30000,30044,5
44,30000,30045,26
45,30000,30046,367
46,30000,30047,147
47,30000,30048,17
48,30000,30049,14
49,30000,30050,213
50,30000,30051,85
51,30000,30052,70
52,30000,30053,133
53,30000,30054,8
54,30000,30055,214
55,30000,30056,67
56,30000,30057,36
57,30000,30058,37
58,30000,30059,6
59,30000,30060,24
60,30000,30061,4
61,30000,30062,24
62,30000,30063,9
63,30000,30064,4
64,30000,30065,33
65,30000,30066,3
66,30000,30067,3
67,30000,30068,2
68,30000,30069,1
69,30000,30070,1
70,30000,30072,3
71,30000,30073,12
72,30000,30074,26
73,30000,30075,4
74,30000,30076,3
75,30000,30078,1
76,30000,30079,3
77,30000,30080,13
78,30000,30081,10
79,30000,30083,1
80,30000,30084,3
81,30000,30086,1
82,30000,30087,50
83,30000,30088,192
84,30000,30089,39
85,30000,30090,298
86,30000,30091,257
87,30000,30092,99
88,30000,30093,71
89,30000,30094,4
90,30000,30095,8
91,30000,30096,123
92,30000,30097,2
93,30000,30098,193
94,30000,30099,2
95,30000,30102,1
96,30000,30104,47
97,30000,30108,2
98,30000,30109,7
99,30000,30110,27
100,30000,30112,25
101,30000,30113,1
102,30000,30115,1
103,30000,30127,1
104,30000,30142,65
105,30000,30143,330
106,30000,30144,209
107,30000,30145,30
108,30001,30000,25
109,30001,30001,207
110,30001,30002,23
111,30001,30004,1
112,30001,30006,6
113,30001,30007,4
114,30001,30008,80
115,30001,30009,12
116,30001,30011,5
117,30001,30013,4
118,30001,30014,52
119,30001,30015,12
120,30001,30016,5
121,30001,30017,4
122,30001,30018,18
123,30001,30019,23
124,30001,30020,9
125,30001,30021,12
126,30001,30022,3
127,30001,30023,5
128,30001,30024,74
129,30001,30025,2
130,30001,30026,62
131,30001,30027,25
132,30001,30028,6
133,30001,30029,77
134,30001,30030,34
135,30001,30031,4
136,30001,30032,1
137,30001,30033,6
138,30001,30034,16
139,30001,30035,3
140,30001,30036,5
141,30001,30037,13
142,30001,30038,24
143,30001,30039,2
144,30001,30041,1
145,30001,30042,7
146,30001,30043,56
147,30001,30044,2
148,30001,30045,102
149,30001,30046,29
150,30001,30047,3
151,30001,30049,2
152,30001,30050,5
153,30001,30051,24
154,30001,30052,1
155,30001,30053,7
156,30001,30054,4
157,30001,30055,26
158,30001,30056,8
159,30001,30057,16
160,30001,30058,12
161,30001,30060,3
162,30001,30061,1
163,30001,30063,2
164,30001,30064,42
165,30001,30065,1
166,30001,30073,18
167,30001,30074,8
168,30001,30075,18
169,30001,30076,8
170,30001,30077,1
171,30001,30080,57
172,30001,30081,96
173,30001,30083,13
174,30001,30084,14
175,30001,30085,9
176,30001,30088,3
177,30001,30089,11
178,30001,30090,23
179,30001,30091,1
180,30001,30093,2
181,30001,30094,15
182,30001,30095,5
183,30001,30096,1
184,30001,30097,2
185,30001,30098,2
186,30001,30099,3
187,30001,30100,4
188,30001,30101,2
189,30001,30102,1
190,30001,30104,1
191,30001,30106,1
192,30001,30110,4
193,30001,30114,1
194,30001,30142,1
195,30001,30143,8
196,30001,30144,6
197,30002,30000,1
198,30002,30001,15
199,30002,30002,51
200,30002,30004,1
201,30002,30005,1
202,30002,30006,3
203,30002,30008,22
204,30002,30009,10
205,30002,30011,6
206,30002,30013,2
207,30002,30014,18
208,30002,30015,54
209,30002,30018,3
210,30002,30019,61
211,30002,30020,4
212,30002,30021,1
213,30002,30024,52
214,30002,30025,6
215,30002,30026,217
216,30002,30027,38
217,30002,30028,12
218,30002,30029,8
219,30002,30030,5
220,30002,30031,1
221,30002,30033,3
222,30002,30034,21
223,30002,30035,1
224,30002,30036,13
225,30002,30037,7
226,30002,30038,7
227,30002,30039,2
228,30002,30041,1
229,30002,30042,2
230,30002,30043,2
231,30002,30044,1
232,30002,30045,50
233,30002,30046,17
234,30002,30047,1
235,30002,30049,6
236,30002,30050,1
237,30002,30051,7
238,30002,30052,1
239,30002,30055,6
240,30002,30056,81
241,30002,30057,4
242,30002,30060,5
243,30002,30063,10
244,30002,30066,1
245,30002,30073,2
246,30002,30074,3
247,30002,30075,3
248,30002,30076,1
249,30002,30080,3
250,30002,30081,17
251,30002,30083,7
252,30002,30084,5
253,30002,30085,1
254,30002,30087,4
255,30002,30088,18
256,30002,30090,7
257,30002,30091,3
258,30002,30092,1
259,30002,30093,29
260,30002,30095,5
261,30002,30096,1
262,30002,30099,1
263,30002,30104,1
264,30002,30113,1
265,30002,30114,1
266,30002,30142,3
267,30002,30144,5
268,30003,30003,47
269,30003,30004,6
270,30003,30007,1
271,30003,30010,1
272,30003,30011,15
273,30003,30015,1
274,30003,30016,11
275,30003,30019,1
276,30003,30021,2
277,30003,30026,1
278,30003,30028,1
279,30003,30029,2
280,30003,30030,2
281,30003,30036,4
282,30003,30037,1
283,30003,30039,1
284,30003,30042,4
285,30003,30043,2
286,30003,30044,1
287,30003,30046,7
288,30003,30048,1
289,30003,30050,1
290,30003,30052,2
291,30003,30053,3
292,30003,30055,5
293,30003,30056,4
294,30003,30059,3
295,30003,30060,1
296,30003,30062,2
297,30003,30063,1
298,30003,30065,10
299,30003,30066,21
300,30003,30067,12
301,30003,30068,5
302,30003,30069,3
303,30003,30070,3
304,30003,30072,7
305,30003,30089,5
306,30003,30090,4
307,30003,30091,24
308,30003,30092,2
309,30003,30093,3
310,30003,30095,1
311,30003,30096,1
312,30003,30098,2
313,30003,30104,3
314,30003,30142,5
315,30003,30143,3
316,30003,30144,27
317,30003,30145,1
318,30004,30000,110
319,30004,30001,2
320,30004,30002,1
321,30004,30003,4
322,30004,30004,184
323,30004,30005,54
324,30004,30006,77
325,30004,30007,33
326,30004,30008,16
327,30004,30009,11
328,30004,30010,78
329,30004,30011,109
330,30004,30012,50
331,30004,30013,57
332,30004,30014,6
333,30004,30015,23
334,30004,30016,190
335,30004,30017,103
336,30004,30018,23
337,30004,30019,2
338,30004,30020,60
339,30004,30021,135
340,30004,30022,58
341,30004,30023,8
342,30004,30024,7
343,30004,30025,7
344,30004,30027,3
345,30004,30028,26
346,30004,30029,209
347,30004,30030,84
348,30004,30031,5
349,30004,30032,1
350,30004,30033,10
351,30004,30034,1
352,30004,30035,90
353,30004,30036,58
354,30004,30037,3
355,30004,30038,7
356,30004,30039,17
357,30004,30040,74
358,30004,30041,10
359,30004,30042,281
360,30004,30043,107
361,30004,30044,49
362,30004,30045,2
363,30004,30046,80
364,30004,30047,62
365,30004,30048,105
366,30004,30049,21
367,30004,30050,123
368,30004,30051,66
369,30004,30052,38
370,30004,30053,43
371,30004,30054,2
372,30004,30055,278
373,30004,30056,83
374,30004,30058,2
375,30004,30059,6
376,30004,30060,61
377,30004,30061,66
378,30004,30062,60
379,30004,30063,10
380,30004,30064,3
381,30004,30065,78
382,30004,30066,10
383,30004,30067,8
384,30004,30068,3
385,30004,30069,1
386,30004,30070,3
387,30004,30072,4
388,30004,30073,3
389,30004,30074,2
390,30004,30080,5
391,30004,30081,4
392,30004,30087,70
393,30004,30088,146
394,30004,30089,66
395,30004,30090,63
396,30004,30091,54
397,30004,30092,120
398,30004,30093,113
399,30004,30094,31
400,30004,30095,11
401,30004,30096,13
402,30004,30097,3
403,30004,30098,14
404,30004,30103,1
405,30004,30104,6
406,30004,30106,1
407,30004,30110,6
408,30004,30112,4
409,30004,30142,32
410,30004,30143,25
411,30004,30144,9
412,30004,30145,5
413,30005,30000,112
414,30005,30002,3
415,30005,30003,4
416,30005,30004,26
417,30005,30005,81
418,30005,30006,49
419,30005,30007,13
420,30005,30008,11
421,30005,30009,49
422,30005,30010,18
423,30005,30011,82
424,30005,30012,11
425,30005,30013,1
426,30005,30014,3
427,30005,30015,36
428,30005,30016,16
429,30005,30017,39
430,30005,30018,13
431,30005,30019,11
432,30005,30020,8
433,30005,30021,58
434,30005,30022,11
435,30005,30023,1
436,30005,30024,23
437,30005,30025,42
438,30005,30026,22
439,30005,30027,12
440,30005,30028,30
441,30005,30029,73
442,30005,30030,77
443,30005,30031,18
444,30005,30032,18
445,30005,30034,3
446,30005,30035,39
447,30005,30036,70
448,30005,30038,3
449,30005,30039,11
450,30005,30040,26
451,30005,30042,112
452,30005,30043,17
453,30005,30044,6
454,30005,30045,3
455,30005,30046,50
456,30005,30047,58
457,30005,30048,10
458,30005,30049,6
459,30005,30050,44
460,30005,30051,107
461,30005,30052,11
462,30005,30053,81
463,30005,30054,1
464,30005,30055,91
465,30005,30056,46
466,30005,30057,24
467,30005,30058,2
468,30005,30059,2
469,30005,30060,10
470,30005,30061,5
471,30005,30062,1
472,30005,30063,1
473,30005,30065,10
474,30005,30067,3
475,30005,30074,20
476,30005,30075,5
477,30005,30076,2
478,30005,30080,1
479,30005,30087,11
480,30005,30088,60
481,30005,30089,7
482,30005,30090,83
483,30005,30091,44
484,30005,30092,23
485,30005,30093,22
486,30005,30094,4
