,Start_id,End_id,counts
691,30012,30035,21
692,30012,30036,16
693,30012,30037,2
694,30012,30039,4
695,30012,30040,60
696,30012,30042,39
697,30012,30043,11
698,30012,30044,2
699,30012,30045,2
700,30012,30046,10
701,30012,30047,6
702,30012,30049,12
703,30012,30050,18
704,30012,30051,17
705,30012,30052,67
706,30012,30053,7
707,30012,30055,22
708,30012,30056,1
709,30012,30060,1
710,30012,30061,8
711,30012,30063,3
712,30012,30064,3
713,30013,30000,18
714,30013,30001,25
715,30013,30004,48
716,30013,30005,5
717,30013,30006,69
718,30013,30007,5
719,30013,30008,64
720,30013,30009,4
721,30013,30010,16
722,30013,30011,14
723,30013,30012,7
724,30013,30013,359
725,30013,30014,3
726,30013,30015,4
727,30013,30016,45
728,30013,30017,189
729,30013,30018,24
730,30013,30019,2
731,30013,30020,69
732,30013,30021,10
733,30013,30022,118
734,30013,30023,7
735,30013,30024,4
736,30013,30026,4
737,30013,30027,12
738,30013,30028,6
739,30013,30029,10
740,30013,30030,13
741,30013,30031,2
742,30013,30032,1
743,30013,30033,5
744,30013,30035,68
745,30013,30036,12
746,30013,30037,4
747,30013,30038,19
748,30013,30039,8
749,30013,30040,10
750,30013,30041,7
751,30013,30042,57
752,30013,30043,199
753,30013,30044,44
754,30013,30045,3
755,30013,30046,19
756,30013,30047,10
757,30013,30048,61
758,30013,30049,19
759,30013,30050,8
760,30013,30051,2
761,30013,30052,7
762,30013,30053,4
763,30013,30054,11
764,30013,30055,41
765,30013,30056,6
766,30013,30060,31
767,30013,30061,37
768,30013,30064,22
769,30014,30000,6
770,30014,30001,42
771,30014,30002,11
772,30014,30003,2
773,30014,30004,2
774,30014,30005,4
775,30014,30006,6
776,30014,30007,7
777,30014,30008,13
778,30014,30009,19
779,30014,30010,1
780,30014,30011,9
781,30014,30013,4
782,30014,30014,62
783,30014,30015,3
784,30014,30017,4
785,30014,30018,4
786,30014,30019,14
787,30014,30020,5
788,30014,30021,1
789,30014,30022,2
790,30014,30023,4
791,30014,30024,9
792,30014,30025,5
793,30014,30026,5
794,30014,30027,26
795,30014,30029,1
796,30014,30030,3
797,30014,30031,4
798,30014,30032,2
799,30014,30033,28
800,30014,30034,4
801,30014,30036,3
802,30014,30037,18
803,30014,30038,62
804,30014,30039,4
805,30014,30040,2
806,30014,30041,9
807,30014,30042,2
808,30014,30043,5
809,30014,30044,3
810,30014,30045,166
811,30014,30046,15
812,30014,30047,4
813,30014,30048,2
814,30014,30049,5
815,30014,30051,1
816,30014,30052,2
817,30014,30053,2
818,30014,30055,4
819,30014,30057,1
820,30014,30058,2
821,30014,30060,6
822,30014,30061,2
823,30014,30063,1
824,30015,30000,40
825,30015,30001,21
826,30015,30002,15
827,30015,30004,7
828,30015,30005,30
829,30015,30006,30
830,30015,30007,17
831,30015,30008,5
832,30015,30009,61
833,30015,30011,24
834,30015,30012,4
835,30015,30013,11
836,30015,30014,18
837,30015,30015,202
838,30015,30016,6
839,30015,30018,9
840,30015,30019,47
841,30015,30020,1
842,30015,30021,23
843,30015,30022,1
844,30015,30023,2
845,30015,30024,155
846,30015,30025,12
847,30015,30026,44
848,30015,30027,103
849,30015,30028,21
850,30015,30029,27
851,30015,30030,52
852,30015,30031,24
853,30015,30032,17
854,30015,30033,5
855,30015,30034,37
856,30015,30035,8
857,30015,30036,93
858,30015,30037,27
859,30015,30038,17
860,30015,30039,21
861,30015,30040,8
862,30015,30041,1
863,30015,30042,46
864,30015,30043,12
865,30015,30044,3
866,30015,30045,20
867,30015,30046,74
868,30015,30047,20
869,30015,30048,2
870,30015,30049,7
871,30015,30050,22
872,30015,30051,18
873,30015,30052,13
874,30015,30053,5
875,30015,30054,2
876,30015,30055,50
877,30015,30056,10
878,30015,30057,22
879,30015,30058,74
880,30015,30060,31
881,30015,30063,4
882,30016,30000,22
883,30016,30001,3
884,30016,30002,3
885,30016,30003,3
886,30016,30004,109
887,30016,30005,22
888,30016,30006,131
889,30016,30007,14
890,30016,30008,14
891,30016,30009,17
892,30016,30010,19
893,30016,30011,18
894,30016,30012,17
895,30016,30013,80
896,30016,30014,4
897,30016,30015,8
898,30016,30016,238
899,30016,30017,49
900,30016,30018,33
901,30016,30020,131
902,30016,30021,12
903,30016,30022,48
904,30016,30023,3
905,30016,30024,11
906,30016,30025,3
907,30016,30027,1
908,30016,30028,7
909,30016,30029,35
910,30016,30030,10
911,30016,30031,1
912,30016,30032,2
913,30016,30033,1
914,30016,30035,107
915,30016,30036,27
916,30016,30037,1
917,30016,30038,1
918,30016,30039,12
919,30016,30040,42
920,30016,30041,2
921,30016,30042,184
922,30016,30043,153
923,30016,30044,110
924,30016,30045,6
925,30016,30046,45
926,30016,30047,16
927,30016,30048,107
928,30016,30049,14
929,30016,30050,13
930,30016,30051,17
931,30016,30052,46
932,30016,30053,15
933,30016,30054,2
934,30016,30055,47
935,30016,30056,8
936,30016,30060,15
937,30016,30061,55
938,30016,30062,15
939,30016,30063,5
940,30016,30064,9
941,30017,30000,8
942,30017,30001,5
943,30017,30002,2
944,30017,30004,41
945,30017,30005,6
946,30017,30006,147
947,30017,30007,11
948,30017,30008,14
949,30017,30009,5
950,30017,30010,15
951,30017,30011,3
952,30017,30012,10
953,30017,30013,230
954,30017,30014,10
955,30017,30015,3
956,30017,30016,46
957,30017,30017,113
958,30017,30018,48
959,30017,30019,2
960,30017,30020,78
961,30017,30021,11
962,30017,30022,100
963,30017,30023,6
964,30017,30024,1
965,30017,30025,2
966,30017,30026,3
967,30017,30027,8
968,30017,30028,1
969,30017,30029,12
970,30017,30030,3
971,30017,30031,2
972,30017,30033,1
973,30017,30035,70
974,30017,30036,8
975,30017,30037,5
976,30017,30038,4
977,30017,30039,17
978,30017,30040,23
979,30017,30041,3
980,30017,30042,59
981,30017,30043,78
982,30017,30044,62
983,30017,30045,8
984,30017,30046,17
985,30017,30047,6
986,30017,30048,30
987,30017,30049,77
988,30017,30050,5
989,30017,30051,1
990,30017,30052,22
991,30017,30053,8
992,30017,30054,3
993,30017,30055,125
994,30017,30056,7
995,30017,30057,7
996,30017,30058,5
997,30017,30060,89
998,30017,30061,47
999,30017,30062,4
1000,30017,30063,19
1001,30017,30064,17
1002,30018,30000,15
1003,30018,30001,9
1004,30018,30002,1
1005,30018,30004,11
1006,30018,30005,9
1007,30018,30006,48
1008,30018,30007,2
1009,30018,30008,26
1010,30018,30009,3
1011,30018,30010,1
1012,30018,30011,2
1013,30018,30012,10
1014,30018,30013,23
1015,30018,30014,8
1016,30018,30015,4
1017,30018,30016,19
1018,30018,30017,40
1019,30018,30018,120
1020,30018,30019,1
1021,30018,30020,38
1022,30018,30021,5
1023,30018,30022,34
1024,30018,30023,3
1025,30018,30024,3
1026,30018,30025,7
1027,30018,30027,15
1028,30018,30028,3
1029,30018,30029,108
1030,30018,30030,4
1031,30018,30031,3
1032,30018,30032,1
1033,30018,30033,8
1034,30018,30035,18
1035,30018,30036,13
1036,30018,30037,11
1037,30018,30038,6
1038,30018,30039,16
1039,30018,30040,28
1040,30018,30041,5
1041,30018,30042,22
1042,30018,30043,34
1043,30018,30044,21
1044,30018,30045,4
1045,30018,30046,9
1046,30018,30047,2
1047,30018,30048,13
1048,30018,30049,55
1049,30018,30050,3
1050,30018,30051,9
1051,30018,30052,17
1052,30018,30053,2
1053,30018,30054,13
1054,30018,30055,9
1055,30018,30056,3
1056,30018,30057,6
1057,30018,30058,5
1058,30018,30060,15
1059,30018,30061,8
1060,30018,30062,2
1061,30018,30064,58
1062,30019,30000,18
1063,30019,30001,18
1064,30019,30002,16
1065,30019,30003,2
1066,30019,30004,4
1067,30019,30005,9
1068,30019,30006,12
1069,30019,30007,65
1070,30019,30008,13
1071,30019,30009,150
1072,30019,30011,28
1073,30019,30012,10
1074,30019,30013,2
1075,30019,30014,14
1076,30019,30015,61
1077,30019,30016,1
1078,30019,30017,5
1079,30019,30018,1
1080,30019,30019,123
1081,30019,30020,1
1082,30019,30021,4
1083,30019,30022,2
1084,30019,30024,600
1085,30019,30025,193
1086,30019,30026,198
1087,30019,30027,91
1088,30019,30028,4
1089,30019,30029,3
1090,30019,30030,12
1091,30019,30031,84
1092,30019,30032,76
1093,30019,30033,4
1094,30019,30034,129
1095,30019,30035,2
1096,30019,30036,11
1097,30019,30037,17
1098,30019,30038,8
1099,30019,30039,6
1100,30019,30040,1
1101,30019,30041,1
1102,30019,30042,14
1103,30019,30043,7
1104,30019,30044,2
1105,30019,30045,19
1106,30019,30046,33
1107,30019,30047,9
1108,30019,30048,4
1109,30019,30049,3
1110,30019,30050,8
1111,30019,30051,3
1112,30019,30052,4
1113,30019,30053,9
1114,30019,30054,1
1115,30019,30055,6
1116,30019,30056,3
1117,30019,30057,72
1118,30019,30058,215
1119,30019,30060,2
1120,30019,30063,1
1121,30019,30064,7
1122,30020,30000,6
1123,30020,30001,17
1124,30020,30004,23
1125,30020,30005,10
1126,30020,30006,80
1127,30020,30007,9
1128,30020,30008,48
1129,30020,30009,13
1130,30020,30010,10
1131,30020,30011,8
1132,30020,30012,12
1133,30020,30013,70
1134,30020,30014,7
1135,30020,30015,1
1136,30020,30016,94
1137,30020,30017,62
1138,30020,30018,19
1139,30020,30019,1
1140,30020,30020,450
1141,30020,30021,4
1142,30020,30022,118
1143,30020,30023,4
1144,30020,30024,8
1145,30020,30027,2
1146,30020,30028,5
1147,30020,30029,7
1148,30020,30030,11
1149,30020,30033,1
1150,30020,30034,1
1151,30020,30035,56
1152,30020,30036,4
1153,30020,30037,7
1154,30020,30038,16
1155,30020,30039,4
1156,30020,30040,9
1157,30020,30041,2
1158,30020,30042,34
1159,30020,30043,180
1160,30020,30044,133
1161,30020,30045,4
1162,30020,30046,13
1163,30020,30047,12
1164,30020,30048,127
1165,30020,30049,10
1166,30020,30050,2
1167,30020,30051,7
1168,30020,30052,36
1169,30020,30053,13
1170,30020,30054,7
1171,30020,30055,53
1172,30020,30056,7
1173,30020,30058,2
1174,30020,30060,11
1175,30020,30061,29
1176,30020,30062,1
1177,30020,30063,3
1178,30020,30064,15
1179,30021,30000,71
1180,30021,30001,4
1181,30021,30003,3
1182,30021,30004,78
1183,30021,30005,48
1184,30021,30006,97
1185,30021,30007,11
1186,30021,30008,10
1187,30021,30009,19
1188,30021,30010,33
1189,30021,30011,156
1190,30021,30012,4
1191,30021,30013,5
1192,30021,30014,3
1193,30021,30015,19
1194,30021,30016,19
1195,30021,30017,2
1196,30021,30018,5
1197,30021,30019,1
1198,30021,30020,10
1199,30021,30021,130
1200,30021,30022,8
1201,30021,30023,1
1202,30021,30024,1
1203,30021,30025,1
1204,30021,30026,4
1205,30021,30027,4
1206,30021,30028,33
1207,30021,30029,67
1208,30021,30030,47
1209,30021,30031,7
1210,30021,30032,2
1211,30021,30035,39
1212,30021,30036,30
1213,30021,30037,8
1214,30021,30038,3
1215,30021,30039,11
1216,30021,30040,33
1217,30021,30041,3
1218,30021,30042,101
1219,30021,30043,10
1220,30021,30044,5
1221,30021,30045,20
1222,30021,30046,73
1223,30021,30047,58
1224,30021,30048,5
1225,30021,30049,11
1226,30021,30050,19
1227,30021,30051,9
1228,30021,30052,15
1229,30021,30053,30
1230,30021,30055,36
1231,30021,30056,53
1232,30021,30057,1
1233,30021,30058,3
1234,30021,30060,7
1235,30021,30061,6
1236,30021,30062,2
1237,30021,30063,3
1238,30021,30064,2
1239,30022,30000,6
1240,30022,30001,7
1241,30022,30004,20
1242,30022,30005,6
1243,30022,30006,25
1244,30022,30007,4
1245,30022,30008,18
1246,30022,30009,1
1247,30022,30010,12
1248,30022,30011,4
1249,30022,30012,8
1250,30022,30013,123
1251,30022,30014,8
1252,30022,30016,39
1253,30022,30017,91
1254,30022,30018,31
1255,30022,30020,91
1256,30022,30021,7
1257,30022,30022,150
1258,30022,30024,3
1259,30022,30027,5
1260,30022,30028,2
1261,30022,30029,4
1262,30022,30030,2
1263,30022,30032,1
1264,30022,30033,2
1265,30022,30035,24
1266,30022,30036,10
1267,30022,30037,7
1268,30022,30038,8
1269,30022,30039,12
1270,30022,30040,5
1271,30022,30041,2
1272,30022,30042,26
1273,30022,30043,89
1274,30022,30044,51
1275,30022,30045,3
1276,30022,30046,1
1277,30022,30047,5
1278,30022,30048,38
1279,30022,30049,25
1280,30022,30050,2
1281,30022,30051,4
1282,30022,30052,25
1283,30022,30053,12
1284,30022,30054,2
1285,30022,30055,24
1286,30022,30056,4
1287,30022,30060,18
1288,30022,30061,15
1289,30022,30063,3
1290,30022,30064,30
1291,30023,30001,10
1292,30023,30004,1
1293,30023,30005,2
1294,30023,30006,1
1295,30023,30007,2
1296,30023,30008,78
1297,30023,30009,4
1298,30023,30011,4
1299,30023,30012,1
1300,30023,30013,6
1301,30023,30014,4
1302,30023,30015,1
1303,30023,30017,1
1304,30023,30018,3
1305,30023,30020,4
1306,30023,30021,1
1307,30023,30022,3
1308,30023,30023,31
1309,30023,30029,7
1310,30023,30033,14
1311,30023,30036,1
1312,30023,30038,1
1313,30023,30039,3
1314,30023,30040,9
1315,30023,30041,18
1316,30023,30042,4
1317,30023,30043,31
1318,30023,30045,3
1319,30023,30047,1
1320,30023,30049,4
1321,30023,30051,3
1322,30023,30052,1
1323,30023,30054,31
1324,30023,30055,3
1325,30023,30056,1
1326,30023,30057,2
1327,30023,30060,1
1328,30023,30063,5
1329,30023,30064,3
1330,30024,30000,46
1331,30024,30001,76
1332,30024,30002,21
1333,30024,30004,7
1334,30024,30005,28
1335,30024,30006,14
1336,30024,30007,3
1337,30024,30008,10
1338,30024,30009,154
1339,30024,30011,10
1340,30024,30013,4
1341,30024,30014,25
1342,30024,30015,137
1343,30024,30016,2
1344,30024,30017,9
1345,30024,30018,1
1346,30024,30019,541
1347,30024,30020,5
1348,30024,30021,5
1349,30024,30022,3
1350,30024,30023,2
1351,30024,30024,112
1352,30024,30025,117
1353,30024,30026,63
1354,30024,30027,318
1355,30024,30028,11
1356,30024,30029,14
1357,30024,30030,23
1358,30024,30031,62
1359,30024,30032,21
1360,30024,30033,1
