,Start_id,End_id,counts
0,30000,30000,1492
1,30000,30001,6
2,30000,30002,16
3,30000,30003,5
4,30000,30004,87
5,30000,30005,106
6,30000,30006,256
7,30000,30007,45
8,30000,30008,3
9,30000,30009,161
10,30000,30010,120
11,30000,30011,203
12,30000,30012,56
13,30000,30013,3
14,30000,30014,20
15,30000,30015,89
16,30000,30016,90
17,30000,30017,27
18,30000,30018,11
19,30000,30019,14
20,30000,30020,7
21,30000,30021,182
22,30000,30022,8
23,30000,30023,2
24,30000,30024,78
25,30000,30025,93
26,30000,30026,32
27,30000,30027,68
28,30000,30028,101
29,30000,30029,76
30,30000,30030,279
31,30000,30031,40
32,30000,30032,41
33,30000,30033,5
34,30000,30034,38
35,30000,30035,43
36,30000,30036,152
37,30000,30037,7
38,30000,30038,20
39,30000,30039,137
40,30000,30040,88
41,30000,30041,14
42,30000,30042,285
43,30000,30043,5
44,30000,30044,17
45,30000,30045,5
46,30000,30046,177
47,30000,30047,138
48,30000,30048,18
49,30000,30049,8
50,30000,30050,53
51,30000,30051,83
52,30000,30052,54
53,30000,30053,105
54,30000,30054,6
55,30000,30055,219
56,30000,30056,62
57,30000,30057,65
58,30000,30058,65
59,30000,30059,5
60,30000,30060,28
61,30000,30061,2
62,30000,30062,10
63,30000,30063,23
64,30000,30064,3
65,30000,30065,113
66,30000,30066,3
67,30000,30067,5
68,30000,30068,5
69,30000,30073,4
70,30000,30074,25
71,30000,30075,11
72,30000,30076,1
73,30000,30077,2
74,30000,30080,7
75,30000,30081,4
76,30000,30085,4
77,30000,30086,3
78,30000,30087,43
79,30000,30088,242
80,30000,30089,46
81,30000,30090,289
82,30000,30091,362
83,30000,30092,125
84,30000,30093,71
85,30000,30094,12
86,30000,30095,8
87,30000,30096,109
88,30000,30097,1
89,30000,30098,131
90,30000,30099,1
91,30000,30100,1
92,30000,30104,142
93,30000,30108,12
94,30000,30109,8
95,30000,30110,35
96,30000,30112,25
97,30000,30113,1
98,30000,30115,8
99,30000,30119,1
100,30000,30142,77
101,30000,30143,357
102,30000,30144,231
103,30000,30145,34
104,30000,30146,2
105,30000,30147,19
106,30000,30148,2
107,30000,30149,16
108,30000,30151,130
109,30000,30152,73
110,30000,30153,1
111,30000,30154,594
112,30000,30155,1
113,30000,30158,40
114,30000,30160,9
115,30000,30161,4
116,30000,30162,3
117,30000,30163,4
118,30000,30164,1
119,30000,30165,4
120,30000,30166,3
121,30000,30168,25
122,30000,30169,67
123,30001,30000,9
124,30001,30001,161
125,30001,30002,37
126,30001,30005,5
127,30001,30006,15
128,30001,30007,7
129,30001,30008,45
130,30001,30009,10
131,30001,30011,2
132,30001,30013,10
133,30001,30014,49
134,30001,30015,25
135,30001,30016,5
136,30001,30017,9
137,30001,30018,5
138,30001,30019,58
139,30001,30020,3
140,30001,30021,4
141,30001,30022,16
142,30001,30023,2
143,30001,30024,21
144,30001,30025,17
145,30001,30026,11
146,30001,30027,31
147,30001,30028,2
148,30001,30029,76
149,30001,30030,9
150,30001,30032,1
151,30001,30033,5
152,30001,30034,29
153,30001,30035,2
154,30001,30036,9
155,30001,30037,7
156,30001,30038,14
157,30001,30039,2
